member_id,arm,is_exclude,K,group_id,group_label,rep_hat,mu,w,is_priored,signed_dev,abs_dev,N_mix,N_post,N_tot,psi_hat,log_N_mix,N_mix_over_w,log_N_mix_over_w
25,include,0.0,0.25,10,RTTP / PS.WEST.3,0.550198802861577,0.5121,739.2,1,0.038098802861576964,0.038098802861576964,175.0,123.0,298.0,0.587248322147651,5.170483995038151,0.23674242424242423,0.7825860864653296
25,include,0.0,0.25,13,PTTP/pooled / PHID.2/PL.ALL.2,0.444629436772835,0.5,1.0,0,-0.05537056322716499,0.05537056322716499,115.0,14.0,129.0,0.8914728682170543,4.7535901911063645,115.0,6.857980995127572
25,include,0.0,0.25,14,PTTP/pooled / PS.2,0.501981630634744,0.4962,354.5,1,0.005781630634744017,0.005781630634744017,4.0,2.0,6.0,0.6666666666666666,1.6094379124341003,0.011283497884344146,0.2740156625088909
25,include,0.0,0.25,17,PTTP/pooled / PS.WEST.3,0.704935277285635,0.5121,739.2,1,0.192835277285635,0.192835277285635,758.0,2709.0,3467.0,0.21863282376694548,6.63200177739563,1.0254329004329004,1.0037962251471702
25,include,0.0,0.25,18,PTTP/pooled / PS.EAST.3,0.768410566225356,0.5282,231.2,1,0.24021056622535597,0.24021056622535597,1010.0,2107.0,3117.0,0.32402951555983317,6.918695219020472,4.368512110726644,1.2700448639946422
25,include,0.0,0.25,19,JPTP / LL.WEST.1,0.432164105453824,0.5,1.0,0,-0.067835894546176,0.067835894546176,1.0,58.0,59.0,0.01694915254237288,0.6931471805599453,1.0,1.0
25,include,0.0,0.25,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.11075001114403,0.5,1.0,0,-0.38924998885597,0.38924998885597,0.0,10.0,10.0,0.0,0.0,0.0,0.0
25,include,0.0,0.25,23,JPTP / PS.JP.1/PL.JP.1,0.989999998376497,0.5,1.0,0,0.489999998376497,0.489999998376497,206.0,166.0,372.0,0.553763440860215,5.332718793265369,206.0,7.693486957499325
25,include,0.0,0.25,29,JPTP / PS.WEST.3,0.128517543782971,0.5,1.0,0,-0.371482456217029,0.371482456217029,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
27,include,0.0,0.15,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.268393630263916,0.5,1.0,0,-0.231606369736084,0.231606369736084,189.0,225.0,414.0,0.45652173913043476,5.247024072160486,189.0,7.569855608330948
27,include,0.0,0.15,6,RTTP / PHID.2/PL.ALL.2,0.406257806005375,0.5,1.0,0,-0.09374219399462502,0.09374219399462502,46.0,1.0,47.0,0.9787234042553191,3.8501476017100584,46.0,5.554588851677638
27,include,0.0,0.15,7,RTTP / PS.2,0.520707846286617,0.4962,354.5,1,0.024507846286617063,0.024507846286617063,320.0,2.0,322.0,0.9937888198757764,5.771441123130016,0.9026798307475318,0.9826196156854129
27,include,0.0,0.15,10,RTTP / PS.WEST.3,0.59038193539844,0.5121,739.2,1,0.07828193539843997,0.07828193539843997,212.0,86.0,298.0,0.7114093959731543,5.3612921657094255,0.28679653679653677,0.8114661332258533
27,include,0.0,0.15,13,PTTP/pooled / PHID.2/PL.ALL.2,0.755507191220325,0.5,1.0,0,0.25550719122032495,0.25550719122032495,120.0,9.0,129.0,0.9302325581395349,4.795790545596741,120.0,6.9188632372745955
27,include,0.0,0.15,14,PTTP/pooled / PS.2,0.501047481561668,0.4962,354.5,1,0.004847481561668032,0.004847481561668032,5.0,1.0,6.0,0.8333333333333334,1.791759469228055,0.014104372355430184,0.3050569110022798
27,include,0.0,0.15,17,PTTP/pooled / PS.WEST.3,0.782890698475838,0.5121,739.2,1,0.27079069847583803,0.27079069847583803,1944.0,1523.0,3467.0,0.5607153158350159,7.573017256052546,2.6298701298701297,1.1462249845151762
27,include,0.0,0.15,18,PTTP/pooled / PS.EAST.3,0.838779634368553,0.5282,231.2,1,0.31057963436855296,0.31057963436855296,1693.0,1424.0,3117.0,0.5431504651908887,7.434847875211999,7.322664359861592,1.364793513744537
27,include,0.0,0.15,19,JPTP / LL.WEST.1,0.731150739964331,0.5,1.0,0,0.231150739964331,0.231150739964331,16.0,43.0,59.0,0.2711864406779661,2.833213344056216,16.0,4.08746284125034
27,include,0.0,0.15,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.182109279686122,0.5,1.0,0,-0.317890720313878,0.317890720313878,0.0,10.0,10.0,0.0,0.0,0.0,0.0
27,include,0.0,0.15,23,JPTP / PS.JP.1/PL.JP.1,0.989999996768612,0.5,1.0,0,0.48999999676861195,0.48999999676861195,327.0,45.0,372.0,0.8790322580645161,5.793013608384144,327.0,8.357552004618084
27,include,0.0,0.15,29,JPTP / PS.WEST.3,0.134804099732682,0.5,1.0,0,-0.36519590026731796,0.36519590026731796,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
29,include,0.0,0.1,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.250234633296008,0.5,1.0,0,-0.24976536670399202,0.24976536670399202,230.0,184.0,414.0,0.5555555555555556,5.442417710521793,230.0,7.851749041416057
29,include,0.0,0.1,6,RTTP / PHID.2/PL.ALL.2,0.43194602808489,0.5,1.0,0,-0.06805397191510998,0.06805397191510998,46.0,1.0,47.0,0.9787234042553191,3.8501476017100584,46.0,5.554588851677638
29,include,0.0,0.1,7,RTTP / PS.2,0.517176526627213,0.4962,354.5,1,0.020976526627213055,0.020976526627213055,320.0,2.0,322.0,0.9937888198757764,5.771441123130016,0.9026798307475318,0.9826196156854129
29,include,0.0,0.1,10,RTTP / PS.WEST.3,0.597247693488488,0.5121,739.2,1,0.08514769348848805,0.08514769348848805,254.0,44.0,298.0,0.8523489932885906,5.541263545158426,0.3436147186147186,0.838705961770709
29,include,0.0,0.1,13,PTTP/pooled / PHID.2/PL.ALL.2,0.767983720607443,0.5,1.0,0,0.267983720607443,0.267983720607443,122.0,7.0,129.0,0.9457364341085271,4.812184355372417,122.0,6.94251450533924
29,include,0.0,0.1,14,PTTP/pooled / PS.2,0.501421053873146,0.4962,354.5,1,0.0052210538731459755,0.0052210538731459755,5.0,1.0,6.0,0.8333333333333334,1.791759469228055,0.014104372355430184,0.3050569110022798
29,include,0.0,0.1,17,PTTP/pooled / PS.WEST.3,0.797922855883702,0.5121,739.2,1,0.28582285588370204,0.28582285588370204,2430.0,1037.0,3467.0,0.7008941447937699,7.796057974316123,3.287337662337662,1.1799836351551962
29,include,0.0,0.1,18,PTTP/pooled / PS.EAST.3,0.830525956046194,0.5282,231.2,1,0.30232595604619394,0.30232595604619394,2214.0,903.0,3117.0,0.710298363811357,7.703007682479236,9.576124567474048,1.41401883371719
29,include,0.0,0.1,19,JPTP / LL.WEST.1,0.705947862890535,0.5,1.0,0,0.20594786289053502,0.20594786289053502,16.0,43.0,59.0,0.2711864406779661,2.833213344056216,16.0,4.08746284125034
29,include,0.0,0.1,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.169942656505719,0.5,1.0,0,-0.330057343494281,0.330057343494281,0.0,10.0,10.0,0.0,0.0,0.0,0.0
29,include,0.0,0.1,23,JPTP / PS.JP.1/PL.JP.1,0.989999996646878,0.5,1.0,0,0.489999996646878,0.489999996646878,327.0,45.0,372.0,0.8790322580645161,5.793013608384144,327.0,8.357552004618084
29,include,0.0,0.1,29,JPTP / PS.WEST.3,0.14399009554414,0.5,1.0,0,-0.35600990445586,0.35600990445586,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
30,exclude,1.0,0.2,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.439473987042293,0.5,1.0,0,-0.06052601295770699,0.06052601295770699,162.0,252.0,414.0,0.391304347826087,5.093750200806762,162.0,7.348728154231078
30,exclude,1.0,0.2,6,RTTP / PHID.2/PL.ALL.2,0.896520450737575,0.5,1.0,0,0.396520450737575,0.396520450737575,45.0,2.0,47.0,0.9574468085106383,3.828641396489095,45.0,5.523561956057013
30,exclude,1.0,0.2,7,RTTP / PS.2,0.665108640260291,0.4962,354.5,1,0.16890864026029107,0.16890864026029107,320.0,2.0,322.0,0.9937888198757764,5.771441123130016,0.9026798307475318,0.9826196156854129
30,exclude,1.0,0.2,10,RTTP / PS.WEST.3,0.606870363521236,0.5121,739.2,1,0.09477036352123602,0.09477036352123602,175.0,123.0,298.0,0.587248322147651,5.170483995038151,0.23674242424242423,0.7825860864653296
30,exclude,1.0,0.2,13,PTTP/pooled / PHID.2/PL.ALL.2,0.804567098471359,0.5,1.0,0,0.304567098471359,0.304567098471359,116.0,13.0,129.0,0.8992248062015504,4.762173934797756,116.0,6.870364719583405
30,exclude,1.0,0.2,14,PTTP/pooled / PS.2,0.505076800799166,0.4962,354.5,1,0.008876800799165974,0.008876800799165974,5.0,1.0,6.0,0.8333333333333334,1.791759469228055,0.014104372355430184,0.3050569110022798
30,exclude,1.0,0.2,17,PTTP/pooled / PS.WEST.3,0.860301077684988,0.5121,739.2,1,0.348201077684988,0.348201077684988,1210.0,2257.0,3467.0,0.3490049033746755,7.099201743553092,1.6369047619047619,1.0745099520367174
30,exclude,1.0,0.2,18,PTTP/pooled / PS.EAST.3,0.98657361792925,0.5282,231.2,1,0.45837361792925,0.45837361792925,1264.0,1853.0,3117.0,0.4055181264035932,7.142827401161621,5.467128027681661,1.3111881602048459
30,exclude,1.0,0.2,19,JPTP / LL.WEST.1,0.98999999154552,0.5,1.0,0,0.48999999154552,0.48999999154552,5.0,54.0,59.0,0.0847457627118644,1.791759469228055,5.0,2.584962500721156
30,exclude,1.0,0.2,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.317882913891511,0.5,1.0,0,-0.18211708610848898,0.18211708610848898,0.0,10.0,10.0,0.0,0.0,0.0,0.0
30,exclude,1.0,0.2,23,JPTP / PS.JP.1/PL.JP.1,0.989999998858378,0.5,1.0,0,0.48999999885837797,0.48999999885837797,285.0,87.0,372.0,0.7661290322580645,5.655991810819852,285.0,8.159871336778389
30,exclude,1.0,0.2,29,JPTP / PS.WEST.3,0.271785389442079,0.5,1.0,0,-0.22821461055792103,0.22821461055792103,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
31,exclude,1.0,0.2,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.25100521000578,0.5,1.0,0,-0.24899478999421998,0.24899478999421998,162.0,252.0,414.0,0.391304347826087,5.093750200806762,162.0,7.348728154231078
31,exclude,1.0,0.2,6,RTTP / PHID.2/PL.ALL.2,0.676585345161352,0.5,1.0,0,0.17658534516135205,0.17658534516135205,45.0,2.0,47.0,0.9574468085106383,3.828641396489095,45.0,5.523561956057013
31,exclude,1.0,0.2,7,RTTP / PS.2,0.665577324759353,0.4962,354.5,1,0.16937732475935308,0.16937732475935308,320.0,2.0,322.0,0.9937888198757764,5.771441123130016,0.9026798307475318,0.9826196156854129
31,exclude,1.0,0.2,10,RTTP / PS.WEST.3,0.5768698505089,0.5121,739.2,1,0.06476985050890005,0.06476985050890005,175.0,123.0,298.0,0.587248322147651,5.170483995038151,0.23674242424242423,0.7825860864653296
31,exclude,1.0,0.2,13,PTTP/pooled / PHID.2/PL.ALL.2,0.564768034615634,0.5,1.0,0,0.06476803461563396,0.06476803461563396,116.0,13.0,129.0,0.8992248062015504,4.762173934797756,116.0,6.870364719583405
31,exclude,1.0,0.2,14,PTTP/pooled / PS.2,0.501763787505613,0.4962,354.5,1,0.005563787505613038,0.005563787505613038,5.0,1.0,6.0,0.8333333333333334,1.791759469228055,0.014104372355430184,0.3050569110022798
31,exclude,1.0,0.2,17,PTTP/pooled / PS.WEST.3,0.750543178319963,0.5121,739.2,1,0.23844317831996298,0.23844317831996298,1210.0,2257.0,3467.0,0.3490049033746755,7.099201743553092,1.6369047619047619,1.0745099520367174
31,exclude,1.0,0.2,18,PTTP/pooled / PS.EAST.3,0.877615838207923,0.5282,231.2,1,0.349415838207923,0.349415838207923,1264.0,1853.0,3117.0,0.4055181264035932,7.142827401161621,5.467128027681661,1.3111881602048459
31,exclude,1.0,0.2,19,JPTP / LL.WEST.1,0.63126142607883,0.5,1.0,0,0.13126142607882996,0.13126142607882996,5.0,54.0,59.0,0.0847457627118644,1.791759469228055,5.0,2.584962500721156
31,exclude,1.0,0.2,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.13470468895821,0.5,1.0,0,-0.36529531104179,0.36529531104179,0.0,10.0,10.0,0.0,0.0,0.0,0.0
31,exclude,1.0,0.2,23,JPTP / PS.JP.1/PL.JP.1,0.98999999837727,0.5,1.0,0,0.48999999837727004,0.48999999837727004,285.0,87.0,372.0,0.7661290322580645,5.655991810819852,285.0,8.159871336778389
31,exclude,1.0,0.2,29,JPTP / PS.WEST.3,0.179314249427501,0.5,1.0,0,-0.32068575057249904,0.32068575057249904,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
32,include,0.0,0.1,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.227969865298247,0.5,1.0,0,-0.27203013470175297,0.27203013470175297,230.0,184.0,414.0,0.5555555555555556,5.442417710521793,230.0,7.851749041416057
32,include,0.0,0.1,6,RTTP / PHID.2/PL.ALL.2,0.407072706010978,0.5,1.0,0,-0.092927293989022,0.092927293989022,46.0,1.0,47.0,0.9787234042553191,3.8501476017100584,46.0,5.554588851677638
32,include,0.0,0.1,7,RTTP / PS.2,0.526767929514399,0.4962,354.5,1,0.030567929514399017,0.030567929514399017,320.0,2.0,322.0,0.9937888198757764,5.771441123130016,0.9026798307475318,0.9826196156854129
32,include,0.0,0.1,10,RTTP / PS.WEST.3,0.588970008026418,0.5121,739.2,1,0.07687000802641797,0.07687000802641797,254.0,44.0,298.0,0.8523489932885906,5.541263545158426,0.3436147186147186,0.838705961770709
32,include,0.0,0.1,13,PTTP/pooled / PHID.2/PL.ALL.2,0.971643339064825,0.5,1.0,0,0.47164333906482503,0.47164333906482503,122.0,7.0,129.0,0.9457364341085271,4.812184355372417,122.0,6.94251450533924
32,include,0.0,0.1,14,PTTP/pooled / PS.2,0.502206229940808,0.4962,354.5,1,0.006006229940808017,0.006006229940808017,5.0,1.0,6.0,0.8333333333333334,1.791759469228055,0.014104372355430184,0.3050569110022798
32,include,0.0,0.1,17,PTTP/pooled / PS.WEST.3,0.813920188569873,0.5121,739.2,1,0.301820188569873,0.301820188569873,2430.0,1037.0,3467.0,0.7008941447937699,7.796057974316123,3.287337662337662,1.1799836351551962
32,include,0.0,0.1,18,PTTP/pooled / PS.EAST.3,0.851722476652997,0.5282,231.2,1,0.32352247665299705,0.32352247665299705,2214.0,903.0,3117.0,0.710298363811357,7.703007682479236,9.576124567474048,1.41401883371719
32,include,0.0,0.1,19,JPTP / LL.WEST.1,0.585010147639193,0.5,1.0,0,0.08501014763919301,0.08501014763919301,16.0,43.0,59.0,0.2711864406779661,2.833213344056216,16.0,4.08746284125034
32,include,0.0,0.1,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.161157748138329,0.5,1.0,0,-0.338842251861671,0.338842251861671,0.0,10.0,10.0,0.0,0.0,0.0,0.0
32,include,0.0,0.1,23,JPTP / PS.JP.1/PL.JP.1,0.989999991921388,0.5,1.0,0,0.489999991921388,0.489999991921388,327.0,45.0,372.0,0.8790322580645161,5.793013608384144,327.0,8.357552004618084
32,include,0.0,0.1,29,JPTP / PS.WEST.3,0.144425625077143,0.5,1.0,0,-0.35557437492285704,0.35557437492285704,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
33,include,0.0,0.2,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.284436889376554,0.5,1.0,0,-0.21556311062344602,0.21556311062344602,162.0,252.0,414.0,0.391304347826087,5.093750200806762,162.0,7.348728154231078
33,include,0.0,0.2,6,RTTP / PHID.2/PL.ALL.2,0.452545903817568,0.5,1.0,0,-0.047454096182432015,0.047454096182432015,45.0,2.0,47.0,0.9574468085106383,3.828641396489095,45.0,5.523561956057013
33,include,0.0,0.2,7,RTTP / PS.2,0.525872713479689,0.4962,354.5,1,0.029672713479689028,0.029672713479689028,320.0,2.0,322.0,0.9937888198757764,5.771441123130016,0.9026798307475318,0.9826196156854129
33,include,0.0,0.2,10,RTTP / PS.WEST.3,0.586168699051729,0.5121,739.2,1,0.07406869905172897,0.07406869905172897,175.0,123.0,298.0,0.587248322147651,5.170483995038151,0.23674242424242423,0.7825860864653296
33,include,0.0,0.2,13,PTTP/pooled / PHID.2/PL.ALL.2,0.757295663373592,0.5,1.0,0,0.257295663373592,0.257295663373592,116.0,13.0,129.0,0.8992248062015504,4.762173934797756,116.0,6.870364719583405
33,include,0.0,0.2,14,PTTP/pooled / PS.2,0.501145797987731,0.4962,354.5,1,0.004945797987730982,0.004945797987730982,5.0,1.0,6.0,0.8333333333333334,1.791759469228055,0.014104372355430184,0.3050569110022798
33,include,0.0,0.2,17,PTTP/pooled / PS.WEST.3,0.800780526289988,0.5121,739.2,1,0.28868052628998797,0.28868052628998797,1210.0,2257.0,3467.0,0.3490049033746755,7.099201743553092,1.6369047619047619,1.0745099520367174
33,include,0.0,0.2,18,PTTP/pooled / PS.EAST.3,0.887442367122376,0.5282,231.2,1,0.359242367122376,0.359242367122376,1264.0,1853.0,3117.0,0.4055181264035932,7.142827401161621,5.467128027681661,1.3111881602048459
33,include,0.0,0.2,19,JPTP / LL.WEST.1,0.817936146752551,0.5,1.0,0,0.317936146752551,0.317936146752551,5.0,54.0,59.0,0.0847457627118644,1.791759469228055,5.0,2.584962500721156
33,include,0.0,0.2,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.186071621194391,0.5,1.0,0,-0.313928378805609,0.313928378805609,0.0,10.0,10.0,0.0,0.0,0.0,0.0
33,include,0.0,0.2,23,JPTP / PS.JP.1/PL.JP.1,0.989999998408834,0.5,1.0,0,0.489999998408834,0.489999998408834,285.0,87.0,372.0,0.7661290322580645,5.655991810819852,285.0,8.159871336778389
33,include,0.0,0.2,29,JPTP / PS.WEST.3,0.133592238984128,0.5,1.0,0,-0.366407761015872,0.366407761015872,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
34,include,0.0,0.35,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.231417963796928,0.5,1.0,0,-0.26858203620307197,0.26858203620307197,91.0,323.0,414.0,0.21980676328502416,4.5217885770490405,91.0,6.523561956057013
34,include,0.0,0.35,6,RTTP / PHID.2/PL.ALL.2,0.337289118283907,0.5,1.0,0,-0.162710881716093,0.162710881716093,45.0,2.0,47.0,0.9574468085106383,3.828641396489095,45.0,5.523561956057013
34,include,0.0,0.35,7,RTTP / PS.2,0.528315988024814,0.4962,354.5,1,0.03211598802481408,0.03211598802481408,320.0,2.0,322.0,0.9937888198757764,5.771441123130016,0.9026798307475318,0.9826196156854129
34,include,0.0,0.35,10,RTTP / PS.WEST.3,0.550396219119612,0.5121,739.2,1,0.03829621911961201,0.03829621911961201,121.0,177.0,298.0,0.40604026845637586,4.804021044733257,0.1636904761904762,0.7271195563708814
34,include,0.0,0.35,13,PTTP/pooled / PHID.2/PL.ALL.2,0.448746185779858,0.5,1.0,0,-0.051253814220142024,0.051253814220142024,114.0,15.0,129.0,0.8837209302325582,4.74493212836325,114.0,6.845490050944376
34,include,0.0,0.35,14,PTTP/pooled / PS.2,0.503454895657378,0.4962,354.5,1,0.007254895657378024,0.007254895657378024,3.0,3.0,6.0,0.5,1.3862943611198906,0.00846262341325811,0.2360242447750593
34,include,0.0,0.35,17,PTTP/pooled / PS.WEST.3,0.691767360178041,0.5121,739.2,1,0.17966736017804097,0.17966736017804097,452.0,3015.0,3467.0,0.13037207960773003,6.115892125483034,0.6114718614718614,0.9256797020006207
34,include,0.0,0.35,18,PTTP/pooled / PS.EAST.3,0.704742279125216,0.5282,231.2,1,0.17654227912521603,0.17654227912521603,444.0,2673.0,3117.0,0.1424446583253128,6.09807428216624,1.920415224913495,1.1194058528595712
34,include,0.0,0.35,19,JPTP / LL.WEST.1,0.489063539403542,0.5,1.0,0,-0.010936460596457975,0.010936460596457975,1.0,58.0,59.0,0.01694915254237288,0.6931471805599453,1.0,1.0
34,include,0.0,0.35,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.116779750725772,0.5,1.0,0,-0.383220249274228,0.383220249274228,0.0,10.0,10.0,0.0,0.0,0.0,0.0
34,include,0.0,0.35,23,JPTP / PS.JP.1/PL.JP.1,0.98999999855161,0.5,1.0,0,0.48999999855161,0.48999999855161,206.0,166.0,372.0,0.553763440860215,5.332718793265369,206.0,7.693486957499325
34,include,0.0,0.35,29,JPTP / PS.WEST.3,0.1376160180802,0.5,1.0,0,-0.36238398191980004,0.36238398191980004,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
35,include,0.0,0.2,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.223861984911152,0.5,1.0,0,-0.276138015088848,0.276138015088848,162.0,252.0,414.0,0.391304347826087,5.093750200806762,162.0,7.348728154231078
35,include,0.0,0.2,6,RTTP / PHID.2/PL.ALL.2,0.348217768065637,0.5,1.0,0,-0.15178223193436302,0.15178223193436302,45.0,2.0,47.0,0.9574468085106383,3.828641396489095,45.0,5.523561956057013
35,include,0.0,0.2,7,RTTP / PS.2,0.525777112531983,0.4962,354.5,1,0.02957711253198303,0.02957711253198303,320.0,2.0,322.0,0.9937888198757764,5.771441123130016,0.9026798307475318,0.9826196156854129
35,include,0.0,0.2,10,RTTP / PS.WEST.3,0.560294167058618,0.5121,739.2,1,0.04819416705861801,0.04819416705861801,175.0,123.0,298.0,0.587248322147651,5.170483995038151,0.23674242424242423,0.7825860864653296
35,include,0.0,0.2,13,PTTP/pooled / PHID.2/PL.ALL.2,0.453236337625813,0.5,1.0,0,-0.046763662374187,0.046763662374187,116.0,13.0,129.0,0.8992248062015504,4.762173934797756,116.0,6.870364719583405
35,include,0.0,0.2,14,PTTP/pooled / PS.2,0.497104092618187,0.4962,354.5,1,0.0009040926181870246,0.0009040926181870246,5.0,1.0,6.0,0.8333333333333334,1.791759469228055,0.014104372355430184,0.3050569110022798
35,include,0.0,0.2,17,PTTP/pooled / PS.WEST.3,0.742311329189562,0.5121,739.2,1,0.230211329189562,0.230211329189562,1210.0,2257.0,3467.0,0.3490049033746755,7.099201743553092,1.6369047619047619,1.0745099520367174
35,include,0.0,0.2,18,PTTP/pooled / PS.EAST.3,0.804076120386199,0.5282,231.2,1,0.275876120386199,0.275876120386199,1264.0,1853.0,3117.0,0.4055181264035932,7.142827401161621,5.467128027681661,1.3111881602048459
35,include,0.0,0.2,19,JPTP / LL.WEST.1,0.519639266633116,0.5,1.0,0,0.019639266633115993,0.019639266633115993,5.0,54.0,59.0,0.0847457627118644,1.791759469228055,5.0,2.584962500721156
35,include,0.0,0.2,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.132197777793874,0.5,1.0,0,-0.367802222206126,0.367802222206126,0.0,10.0,10.0,0.0,0.0,0.0,0.0
35,include,0.0,0.2,23,JPTP / PS.JP.1/PL.JP.1,0.989999997429044,0.5,1.0,0,0.489999997429044,0.489999997429044,285.0,87.0,372.0,0.7661290322580645,5.655991810819852,285.0,8.159871336778389
35,include,0.0,0.2,29,JPTP / PS.WEST.3,0.130298848608189,0.5,1.0,0,-0.36970115139181103,0.36970115139181103,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
36,exclude,1.0,0.2,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.244322596501229,0.5,1.0,0,-0.255677403498771,0.255677403498771,162.0,252.0,414.0,0.391304347826087,5.093750200806762,162.0,7.348728154231078
36,exclude,1.0,0.2,6,RTTP / PHID.2/PL.ALL.2,0.676186095297451,0.5,1.0,0,0.176186095297451,0.176186095297451,45.0,2.0,47.0,0.9574468085106383,3.828641396489095,45.0,5.523561956057013
36,exclude,1.0,0.2,7,RTTP / PS.2,0.675289460111716,0.4962,354.5,1,0.179089460111716,0.179089460111716,320.0,2.0,322.0,0.9937888198757764,5.771441123130016,0.9026798307475318,0.9826196156854129
36,exclude,1.0,0.2,10,RTTP / PS.WEST.3,0.582385327138327,0.5121,739.2,1,0.07028532713832703,0.07028532713832703,175.0,123.0,298.0,0.587248322147651,5.170483995038151,0.23674242424242423,0.7825860864653296
36,exclude,1.0,0.2,13,PTTP/pooled / PHID.2/PL.ALL.2,0.548241164182003,0.5,1.0,0,0.04824116418200297,0.04824116418200297,116.0,13.0,129.0,0.8992248062015504,4.762173934797756,116.0,6.870364719583405
36,exclude,1.0,0.2,14,PTTP/pooled / PS.2,0.499501463633711,0.4962,354.5,1,0.0033014636337110326,0.0033014636337110326,5.0,1.0,6.0,0.8333333333333334,1.791759469228055,0.014104372355430184,0.3050569110022798
36,exclude,1.0,0.2,17,PTTP/pooled / PS.WEST.3,0.766941284722257,0.5121,739.2,1,0.254841284722257,0.254841284722257,1210.0,2257.0,3467.0,0.3490049033746755,7.099201743553092,1.6369047619047619,1.0745099520367174
36,exclude,1.0,0.2,18,PTTP/pooled / PS.EAST.3,0.882952674970841,0.5282,231.2,1,0.35475267497084095,0.35475267497084095,1264.0,1853.0,3117.0,0.4055181264035932,7.142827401161621,5.467128027681661,1.3111881602048459
36,exclude,1.0,0.2,19,JPTP / LL.WEST.1,0.989999984700436,0.5,1.0,0,0.48999998470043604,0.48999998470043604,5.0,54.0,59.0,0.0847457627118644,1.791759469228055,5.0,2.584962500721156
36,exclude,1.0,0.2,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.165391715604429,0.5,1.0,0,-0.334608284395571,0.334608284395571,0.0,10.0,10.0,0.0,0.0,0.0,0.0
