member_id,arm,group_id,group_label,is_priored,penalty_wt,target_prop,rep_hat,gap_prop,v_est,gap_v,gap_v_frac,contact_prop,contact_v
15,exclude,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.717226019237405,0.27277398076259496,722.5797595967773,277.4210850678012,0.2774208507402352,0,0
15,exclude,19,JPTP / LL.WEST.1,0,1.0,0.5,0.484447432329499,0.505552567670501,582.7271024635124,417.27374220106606,0.4172733897450142,0,0
15,exclude,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.104089053337305,0.885910946662695,225.52907096580702,774.4717736987715,0.7744711195304498,0,0
15,exclude,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999998532615,1.4673849912938408e-09,999.9821803245882,0.018664339990323242,1.866432422522969e-05,1,1
15,exclude,29,JPTP / PS.WEST.3,0,1.0,0.5,0.110183623006562,0.879816376993438,236.76511820046613,763.2357264641123,0.7632350817864737,0,0
18,exclude,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.234120424123685,0.755879575876315,395.40309656013505,604.5977481044434,0.6045972374225728,0,0
18,exclude,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.622882401597758,0.367117598402242,666.1918193975476,333.80902526703085,0.3338087433106094,0,0
18,exclude,7,RTTP / PS.2,1,354.5,0.4962,0.65644805337692,0.33355194662307996,686.0839608070082,313.91688385757027,0.3139166187033218,0,0
18,exclude,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.570964304981647,0.419035695018353,635.3803062929187,364.6205383716598,0.3646202303898666,0,0
18,exclude,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.501087266992865,0.488912733007135,593.0641806907466,406.93666397383186,0.40693632024913645,0,0
18,exclude,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.500191864100091,0.489808135899909,592.5111006719626,407.4897439926159,0.40748939980075377,0,0
18,exclude,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.742632468631247,0.247367531368753,738.2162678519244,261.7845768126541,0.26178435569268166,0,0
18,exclude,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.866911091481792,0.12308890851820797,822.7824062990986,177.21843836547987,0.17721828867546877,0,0
18,exclude,19,JPTP / LL.WEST.1,0,1.0,0.5,0.575904312391271,0.41409568760872895,638.3251556604213,361.6756890041572,0.36167538350977185,0,0
18,exclude,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.136874776970432,0.8531252230295681,280.36015644628134,719.6406882182971,0.719640080363812,0,0
18,exclude,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999998391089,1.60891100442484e-09,999.9813009727139,0.019543691864555512,1.9543675356705204e-05,1,1
18,exclude,29,JPTP / PS.WEST.3,0,1.0,0.5,0.172377471411152,0.817622528588848,328.316451959599,671.6843927049795,0.6716838253574442,0,0
19,exclude,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.309598950494367,0.680401049505633,461.394121990543,538.6067226740355,0.5386062677323994,0,0
19,exclude,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.907796002199291,0.08220399780070897,856.9650711237584,143.03577354082006,0.14303565272367075,0,0
19,exclude,7,RTTP / PS.2,1,354.5,0.4962,0.667206561041306,0.32279343895869395,692.4830959460131,307.5177487185654,0.30751748896943515,0,0
19,exclude,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.613952563200613,0.376047436799387,660.9056332047974,339.0952114597811,0.3390949250383092,0,0
19,exclude,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.728767171324022,0.26123282867597797,729.6448526685534,270.35599199602507,0.27035576363608793,0,0
19,exclude,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.501262757950184,0.48873724204981595,593.1725392599325,406.828305404646,0.4068279617714772,0,0
19,exclude,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.847600801929346,0.14239919807065404,808.2309646742374,191.7698799903411,0.19176971800925308,0,0
19,exclude,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.943989826097285,0.046010173902715,894.1206680774953,105.88017658708316,0.10588008715392397,0,0
19,exclude,19,JPTP / LL.WEST.1,0,1.0,0.5,0.989999995260158,4.7398419633637445e-09,999.9673000725074,0.03354459207105265,3.354456373714786e-05,1,1
19,exclude,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.374844337363533,0.6151556626364669,510.2515944751208,489.7492501894577,0.4897488365159631,0,0
19,exclude,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999998434498,1.5655019502958112e-09,999.9815664226503,0.019278241928191164,1.9278225644556826e-05,1,1
19,exclude,29,JPTP / PS.WEST.3,0,1.0,0.5,0.439588824505935,0.550411175494065,554.1258401948244,445.8750044697541,0.4458746278552495,0,0
21,exclude,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.338770494739149,0.651229505260851,483.9541872259939,516.0466574385846,0.5160462215526204,0,0
21,exclude,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.855820530977465,0.13417946902253497,814.3293780408478,185.67146662373068,0.18567130979375204,0,0
21,exclude,7,RTTP / PS.2,1,354.5,0.4962,0.658321778566315,0.33167822143368497,687.1972552002363,312.80358946434217,0.3128033252504533,0,0
21,exclude,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.612244438304557,0.377755561695443,659.8942785165347,340.10656614804384,0.34010627887231715,0,0
21,exclude,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.73879000821851,0.25120999178148995,735.8309180304813,264.16992663409724,0.26416970349930596,0,0
21,exclude,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.506731978633746,0.483268021366254,596.543091907245,403.45775275733354,0.4034574119711487,0,0
21,exclude,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.824819443819156,0.16518055618084404,791.9487424420815,208.05210222249696,0.20805192648840418,0,0
21,exclude,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.931104809491444,0.05889519050855596,879.760188285943,120.24065637863555,0.120240554815698,0,0
21,exclude,19,JPTP / LL.WEST.1,0,1.0,0.5,0.989987795235996,1.2204764003986845e-05,998.2986597291659,1.7021849354125607,0.001702183497638454,1,1
21,exclude,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.237493632042698,0.752506367957302,398.656045566565,601.3447990980135,0.6013442911637913,0,0
21,exclude,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999998411071,1.5889289883830315e-09,999.9814227114618,0.019421953116648183,1.9421936711626196e-05,1,1
21,exclude,29,JPTP / PS.WEST.3,0,1.0,0.5,0.32039975435587,0.66960024564413,469.8996048980412,530.1012397665372,0.5301007920091751,0,0
22,include,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.280853320723126,0.7091466792768739,437.75143475432685,562.2494099102516,0.5622489349984919,0,0
22,include,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.441843130319067,0.5481568696809329,555.5928319583918,444.4080127061867,0.444407637330797,0,0
22,include,7,RTTP / PS.2,1,354.5,0.4962,0.525076122250134,0.464923877749866,607.7631598659933,392.2376847985852,0.3922373534895863,0,0
22,include,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.594323564243606,0.395676435756394,649.2739188910602,350.72692577351825,0.35072662952715755,0,0
22,include,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.799470552754527,0.19052944724547294,774.6881913433411,225.31265332123735,0.22531246300778077,0,0
22,include,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.501754440668524,0.48824555933147595,593.4760636697686,406.52478099480993,0.4065244376180172,0,0
22,include,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.812045084624748,0.177954915375252,783.152664337314,216.84818032726446,0.21684799716344233,0,0
22,include,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.883367947471389,0.10663205252861097,835.8876253670862,164.11321929749226,0.16411308067698616,0,0
22,include,19,JPTP / LL.WEST.1,0,1.0,0.5,0.793377739839447,0.19662226016055295,770.6482939794988,229.35255068507968,0.22935235695926776,0,0
22,include,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.204540785322752,0.785459214677248,365.2451311742411,634.7557134903374,0.6347551773351231,0,0
22,include,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999997123701,2.876298976772773e-09,999.9747135720861,0.026131092492391872,2.613107042040229e-05,1,1
22,include,29,JPTP / PS.WEST.3,0,1.0,0.5,0.136802991475351,0.853197008524649,280.2531115659538,719.7477330986246,0.7197471251537225,0,0
23,exclude,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.318846923148834,0.671153076851166,468.6883393135212,531.3125053510573,0.531312056570583,0,0
23,exclude,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.914316869085002,0.07568313091499801,863.0213336757105,136.97951098886801,0.13697939528722483,0,0
23,exclude,7,RTTP / PS.2,1,354.5,0.4962,0.675723583601121,0.31427641639887904,697.5626985240758,302.4381461405027,0.3024378906819292,0,0
23,exclude,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.618214209718252,0.37178579028174796,663.4285420978492,336.57230256672926,0.3365720182762673,0,0
23,exclude,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.825612717039747,0.16438728296025296,792.5022010117843,207.49864365279416,0.20749846838618782,0,0
23,exclude,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.499577845430332,0.490422154569668,592.1316293482923,407.86921531628616,0.40786887080389833,0,0
23,exclude,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.86637132702378,0.12362867297622004,822.3645108912682,177.6363337733103,0.17763618373031803,0,0
23,exclude,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.945983400853603,0.044016599146396995,896.4993933127297,103.5014513518488,0.10350136392791287,0,0
23,exclude,19,JPTP / LL.WEST.1,0,1.0,0.5,0.989999995014706,4.98529395542846e-09,999.9664424815801,0.034402182998405806,3.440215394012495e-05,1,1
23,exclude,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.484172660788628,0.505827339211372,582.5553148074549,417.4455298571236,0.41744517725596886,0,0
23,exclude,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999998263974,1.7360259896292973e-09,999.9805436034853,0.020301061093164208,2.030104394559148e-05,1,1
23,exclude,29,JPTP / PS.WEST.3,0,1.0,0.5,0.467012689001879,0.522987310998121,571.7496427567554,428.2512019078231,0.42825084017950765,0,0
24,exclude,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.35183703666512,0.63816296333488,493.664529007215,506.3363156573635,0.5063358879733741,0,0
24,exclude,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.743948383877934,0.24605161612206594,739.0350379462913,260.96580671828724,0.2609655862899003,0,0
24,exclude,7,RTTP / PS.2,1,354.5,0.4962,0.657651776058668,0.332348223941332,686.7991131808957,313.2017314836828,0.31320146693349776,0,0
24,exclude,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.569573180925385,0.420426819074615,634.5502601606399,365.45058450393856,0.3654502758210354,0,0
24,exclude,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.619188095502883,0.370811904497117,664.0050369580426,335.99580770653586,0.3359955239030183,0,0
24,exclude,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.508681089096295,0.48131891090370504,597.7413222149181,402.2595224496604,0.4022591826755774,0,0
24,exclude,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.78186330085236,0.20813669914764,763.1114302622501,236.88941440232838,0.23688921431040003,0,0
24,exclude,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.884180549944901,0.10581945005509896,836.5546846069673,163.44616005761122,0.16344602200054595,0,0
24,exclude,19,JPTP / LL.WEST.1,0,1.0,0.5,0.836901016409183,0.15309898359081697,800.4789326094228,199.52191205515567,0.19952174352620627,0,0
24,exclude,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.208620825617191,0.781379174382809,369.5956206352407,630.4052240293378,0.6304046915488247,0,0
24,exclude,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999999037346,9.626539565488201e-10,999.9857273121713,0.015117352407173712,1.5117339638092398e-05,1,1
24,exclude,29,JPTP / PS.WEST.3,0,1.0,0.5,0.150161487279699,0.839838512720301,299.40220977941857,700.59863488516,0.7005980431148092,0,0
25,include,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.21168723786085,0.77831276213915,372.8222076147375,627.178637049841,0.6271781072947094,0,0
25,include,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.336606532183206,0.653393467816794,482.32394276171453,517.676901902864,0.5176764646398911,0,0
25,include,7,RTTP / PS.2,1,354.5,0.4962,0.521765831859211,0.468234168140789,605.7474979618248,394.2533467027537,0.39425301369119803,0,0
25,include,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.550198802861577,0.43980119713842303,622.949223786276,377.0516208783025,0.3770513023964231,0,0
25,include,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.444629436772835,0.545370563227165,557.4012537218317,442.5995909427468,0.4425992170948656,0,0
25,include,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.501981630634744,0.488018369365256,593.6162773902655,406.384567274313,0.4063842240159537,0,0
25,include,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.704935277285635,0.285064722714365,715.1148283049477,284.88601635963084,0.28488577572670715,0,0
25,include,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.768410566225356,0.22158943377464402,754.4505531378305,245.55029152674797,0.24555008411928966,0,0
25,include,19,JPTP / LL.WEST.1,0,1.0,0.5,0.432164105453824,0.557835894546176,549.2690568675987,450.7317877969798,0.4507314070801258,0,0
25,include,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.11075001114403,0.8792499888559699,237.78131698764682,762.2195276769316,0.7622188838576394,0,0
25,include,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999998376497,1.6235029987043958e-09,999.9812125474685,0.01963211710994983,1.9632100527409914e-05,1,1
25,include,29,JPTP / PS.WEST.3,0,1.0,0.5,0.128517543782971,0.861482456217029,267.5639617138054,732.4368829507731,0.7324362642878046,0,0
27,include,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.268393630263916,0.7216063697360839,426.98627739304726,573.0145672715312,0.573014083266832,0,0
27,include,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.406257806005375,0.583742193994625,531.9942652418885,468.00657942269004,0.4680061841144438,0,0
27,include,7,RTTP / PS.2,1,354.5,0.4962,0.520707846286617,0.46929215371338295,605.1024807372277,394.89836392735083,0.39489803037097243,0,0
27,include,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.59038193539844,0.39961806460156,646.9344682150219,353.0663764495566,0.3530660782271465,0,0
27,include,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.755507191220325,0.23449280877967504,746.2707144454364,253.7301302191421,0.2537299159024696,0,0
27,include,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.501047481561668,0.488952518438332,593.0396129700285,406.96123169454995,0.40696088794910307,0,0
27,include,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.782890698475838,0.20710930152416196,763.7790298395552,236.22181482502333,0.2362216152969922,0,0
27,include,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.838779634368553,0.15122036563144703,801.8258051473485,198.17503951722995,0.19817487212593513,0,0
27,include,19,JPTP / LL.WEST.1,0,1.0,0.5,0.731150739964331,0.258849260035669,731.1114857280307,268.88935893654775,0.26888913181542257,0,0
27,include,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.182109279686122,0.807890720313878,340.0315395677949,659.9693050967836,0.6599687476445596,0,0
27,include,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999996768612,3.2313880460321798e-09,999.9731475095415,0.02769715503700354,2.7697131642217515e-05,1,1
27,include,29,JPTP / PS.WEST.3,0,1.0,0.5,0.134804099732682,0.855195900267318,277.2530693172057,722.7477753473728,0.7227471648684434,0,0
29,include,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.250234633296008,0.7397653667039921,410.64362008958665,589.3572245749918,0.5893567267662406,0,0
29,include,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.43194602808489,0.55805397191511,549.1258076139364,450.87503705064205,0.4508746562127906,0,0
29,include,7,RTTP / PS.2,1,354.5,0.4962,0.517176526627213,0.47282347337278696,602.9466692283152,397.05417543626334,0.3970538400589489,0,0
29,include,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.597247693488488,0.39275230651151194,651.0084612988696,348.99238336570886,0.34899208858445346,0,0
29,include,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.767983720607443,0.22201627939255697,754.178071278165,245.82277338641347,0.2458225657487996,0,0
29,include,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.501421053873146,0.48857894612685404,593.2702693392968,406.73057532528173,0.40673023177466194,0,0
29,include,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.797922855883702,0.19207714411629795,773.6583740399194,226.3424706246591,0.22634227944135302,0,0
29,include,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.830525956046194,0.15947404395380604,795.9503537754557,204.05049088912278,0.2040503185350465,0,0
29,include,19,JPTP / LL.WEST.1,0,1.0,0.5,0.705947862890535,0.284052137109465,715.7277637695397,284.2730808950388,0.28427284077983955,0,0
29,include,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.169942656505719,0.820057343494281,325.3020089966409,674.6988356679376,0.6746982657742113,0,0
29,include,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999996646878,3.353122002280884e-09,999.9726306243068,0.02821404027167773,2.8214016440297428e-05,1,1
29,include,29,JPTP / PS.WEST.3,0,1.0,0.5,0.14399009554414,0.84600990445586,290.74182227966986,709.2590223849086,0.7092584232994414,0,0
30,exclude,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.439473987042293,0.550526012957707,554.0510160622704,445.9498286023081,0.4459494519246023,0,0
30,exclude,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.896520450737575,0.09347954926242497,846.953791646043,153.0470530185355,0.15304692374522016,0,0
30,exclude,7,RTTP / PS.2,1,354.5,0.4962,0.665108640260291,0.32489135973970895,691.2338730603672,308.76697160421134,0.3087667107999077,0,0
30,exclude,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.606870363521236,0.38312963647876397,656.7115995985073,343.2892450660712,0.34328895510205065,0,0
30,exclude,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.804567098471359,0.185432901528641,778.0974443646362,221.9034002999423,0.22190321286615852,0,0
30,exclude,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.505076800799166,0.48492319920083404,595.5243516147889,404.4764930497896,0.40447615140311166,0,0
30,exclude,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.860301077684988,0.129698922315012,817.7115169043527,182.28932776022577,0.18228917378701764,0,0
30,exclude,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.98657361792925,0.003426382070749967,971.4531410086813,28.54770365589718,0.028547679542683474,0,0
30,exclude,19,JPTP / LL.WEST.1,0,1.0,0.5,0.98999999154552,8.454480004971288e-09,999.9560440433409,0.04480062123764128,4.480058339617539e-05,1,1
30,exclude,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.317882913891511,0.672117086108489,467.93446069885283,532.0663839657257,0.5320659345484773,0,0
30,exclude,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999998858378,1.1416220191406978e-09,999.9843819350721,0.01646272950642924,1.646271560095651e-05,1,1
30,exclude,29,JPTP / PS.WEST.3,0,1.0,0.5,0.271785389442079,0.718214610557921,429.95083543258295,570.0500092319955,0.5700495277313515,0,0
31,exclude,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.25100521000578,0.73899478999422,411.354178946873,588.6466657177054,0.5886461685091376,0,0
31,exclude,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.676585345161352,0.31341465483864794,698.0774448461968,301.92339981838165,0.3019231447945958,0,0
31,exclude,7,RTTP / PS.2,1,354.5,0.4962,0.665577324759353,0.32442267524064694,691.5128919230057,308.4879527415728,0.30848769217294636,0,0
31,exclude,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.5768698505089,0.41313014949109994,638.9002624240625,361.100582240516,0.3611002772319026,0,0
31,exclude,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.564768034615634,0.42523196538436603,631.6803818631421,368.3204628014364,0.3683201516944507,0,0
31,exclude,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.501763787505613,0.488236212494387,593.481832642855,406.5190120217235,0.40651866864980357,0,0
31,exclude,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.750543178319963,0.239456821680037,743.1533858362604,256.84745882831805,0.25684724187855074,0,0
31,exclude,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.877615838207923,0.112384161792077,831.2223546380795,168.77849002649896,0.16877834746540724,0,0
31,exclude,19,JPTP / LL.WEST.1,0,1.0,0.5,0.63126142607883,0.35873857392117003,671.1519929848461,328.84885167973243,0.3288485739129904,0,0
31,exclude,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.13470468895821,0.85529531104179,277.10288310641323,722.8979615581652,0.722897350952379,0,0
31,exclude,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.98999999837727,1.6227299504123494e-09,999.981217219007,0.01962744557147289,1.9627428992878852e-05,1,1
31,exclude,29,JPTP / PS.WEST.3,0,1.0,0.5,0.179314249427501,0.810685750572499,336.71955340922176,663.2812912553568,0.6632807310056177,0,0
32,include,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.227969865298247,0.762030134701753,389.3807005579246,610.6201441066539,0.610619628337883,0,0
32,include,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.407072706010978,0.582927293989022,532.5460349849496,467.45480967962885,0.4674544148374426,0,0
32,include,7,RTTP / PS.2,1,354.5,0.4962,0.526767929514399,0.463232070485601,608.791877944977,391.20896671960145,0.39120863627952357,0,0
32,include,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.588970008026418,0.401029991973582,646.0960442071114,353.9048004574671,0.3539045015268705,0,0
32,include,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.971643339064825,0.018356660935174962,933.6474828018996,66.35336186267887,0.06635330581639177,0,0
32,include,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.502206229940808,0.487793770059192,593.7548707780769,406.2459738865016,0.40624563074520714,0,0
32,include,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.813920188569873,0.17607981143012696,784.4306843613602,215.57016030321824,0.21556997821889345,0,0
32,include,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.851722476652997,0.13827752334700294,811.2723829663856,188.72846169819286,0.18872830228608095,0,0
32,include,19,JPTP / LL.WEST.1,0,1.0,0.5,0.585010147639193,0.404989852360807,643.7433479874368,356.2574966771417,0.35625719575930764,0,0
32,include,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.161157748138329,0.8288422518616709,314.1241880627459,685.8766566018326,0.6858760772666048,0,0
32,include,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999991921388,8.078612001582997e-09,999.9570512329924,0.04379343158609572,4.379339459536653e-05,1,1
32,include,29,JPTP / PS.WEST.3,0,1.0,0.5,0.144425625077143,0.845574374922857,291.3631169288573,708.6377277357212,0.7086371291750392,0,0
33,include,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.284436889376554,0.705563110623446,440.78598141358833,559.2148632509902,0.5592143909024024,0,0
33,include,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.452545903817568,0.537454096182432,562.5114502277918,437.4893944367867,0.4374890249053039,0,0
