member_id,arm,group_id,rep_hat,target_prop,penalty_wt,signed_dev,abs_dev,contribution,share_of_total,total_penalty,is_priored
5,include,6,0.331489435500274,0.5,1.0,-0.168510564499726,0.168510564499726,0.02839581034801632,0.0008962364328277433,31.683392136184224,False
5,include,7,0.525186371171466,0.4962,354.5,0.028986371171466074,0.028986371171466074,0.29785434350310486,0.00940096130562164,31.683392136184224,True
5,include,10,0.542810914471951,0.5121,739.2,0.030710914471950956,0.030710914471950956,0.6971840698864175,0.022004716757906544,31.683392136184224,True
5,include,13,0.449616346419402,0.5,1.0,-0.05038365358059799,0.05038365358059799,0.0025385125481297045,8.012123630002924e-05,31.683392136184224,False
5,include,14,0.50230898142452,0.4962,354.5,0.006108981424519988,0.006108981424519988,0.013229817358998678,0.00041756316060266406,31.683392136184224,True
5,include,17,0.691287255868484,0.5121,739.2,0.17918725586848405,0.17918725586848405,23.73428731446886,0.7491081514394718,31.683392136184224,True
5,include,18,0.693391848241827,0.5282,231.2,0.16519184824182698,0.16519184824182698,6.309065762947343,0.1991284814400297,31.683392136184224,True
5,include,19,0.461761340541296,0.5,1.0,-0.03823865945870403,0.03823865945870403,0.001462195077198735,4.615020610526186e-05,31.683392136184224,False
5,include,20,0.110319413243271,0.5,1.0,-0.389680586756729,0.389680586756729,0.1518509596950686,0.0047927620578746746,31.683392136184224,False
5,include,23,0.989999998464492,0.5,1.0,0.48999999846449205,0.48999999846449205,0.24009999849520222,0.0075781026685269115,31.683392136184224,False
5,include,29,0.135538147968748,0.5,1.0,-0.36446185203125203,0.36446185203125203,0.13283244158605026,0.004192494320529149,31.683392136184224,False
6,include,1,0.194507568292131,0.5,1.0,-0.305492431707869,0.305492431707869,0.093325625830787,0.004769478974469426,19.567258044400727,False
6,include,6,0.312385055031856,0.5,1.0,-0.18761494496814402,0.18761494496814402,0.03519936757539971,0.0017988911627540064,19.567258044400727,False
6,include,7,0.503843362725139,0.4962,354.5,0.007643362725138991,0.007643362725138991,0.02071024228368165,0.0010584131019628473,19.567258044400727,True
6,include,10,0.524219451782672,0.5121,739.2,0.012119451782672042,0.012119451782672042,0.10857451763004927,0.005548785495835909,19.567258044400727,True
6,include,13,0.41950848098256,0.5,1.0,-0.08049151901744,0.08049151901744,0.006478884633734906,0.00033110845776313934,19.567258044400727,False
6,include,14,0.499868203313451,0.4962,354.5,0.003668203313451024,0.003668203313451024,0.004770051162054234,0.00024377718897713462,19.567258044400727,True
6,include,17,0.645623143180552,0.5121,739.2,0.13352314318055203,0.13352314318055203,13.178775282150657,0.6735116004626837,19.567258044400727,True
6,include,18,0.683040429202125,0.5282,231.2,0.15484042920212504,0.15484042920212504,5.543149128783206,0.28328696418297644,19.567258044400727,True
6,include,19,0.363558534145055,0.5,1.0,-0.136441465854945,0.136441465854945,0.01861627360464612,0.0009513991977007358,19.567258044400727,False
6,include,20,0.0828495751999529,0.5,1.0,-0.4171504248000471,0.4171504248000471,0.17401447691085975,0.008893145708816106,19.567258044400727,False
6,include,23,0.98999999748428,0.5,1.0,0.48999999748428,0.48999999748428,0.24009999753459443,0.012270497838265096,19.567258044400727,False
6,include,29,0.121127730889343,0.5,1.0,-0.37887226911065697,0.37887226911065697,0.14354419630105808,0.007335938227795488,19.567258044400727,False
7,include,1,0.323512904455093,0.5,1.0,-0.176487095544907,0.176487095544907,0.03114769489387713,0.00038981891336316413,79.90298527372691,False
7,include,6,0.457615237699633,0.5,1.0,-0.042384762300366974,0.042384762300366974,0.0017964680752586095,2.2483115857365976e-05,79.90298527372691,False
7,include,7,0.538169298607315,0.4962,354.5,0.04196929860731502,0.04196929860731502,0.624424108071646,0.007814778208004755,79.90298527372691,True
7,include,10,0.580206961431909,0.5121,739.2,0.06810696143190897,0.06810696143190897,3.4288222181043873,0.04291231680966776,79.90298527372691,True
7,include,13,0.757171928450218,0.5,1.0,0.25717192845021797,0.25717192845021797,0.06613740078280403,0.0008277212741956316,79.90298527372691,False
7,include,14,0.506814676980902,0.4962,354.5,0.010614676980902016,0.010614676980902016,0.039941999746451906,0.0004998811947966771,79.90298527372691,True
7,include,17,0.771804304134308,0.5121,739.2,0.259704304134308,0.259704304134308,49.8563238730863,0.6239607156389897,79.90298527372691,True
7,include,18,0.859078745996807,0.5282,231.2,0.330878745996807,0.330878745996807,25.31194814051939,0.3167835100754649,79.90298527372691,True
7,include,19,0.801480023178554,0.5,1.0,0.30148002317855405,0.30148002317855405,0.09089020437574148,0.0011375069913142194,79.90298527372691,False
7,include,20,0.213525497842976,0.5,1.0,-0.28647450215702397,0.28647450215702397,0.08206764038611473,0.0010270910417798818,79.90298527372691,False
7,include,23,0.989999999001757,0.5,1.0,0.48999999900175695,0.48999999900175695,0.2400999990217218,0.0030048939748521467,79.90298527372691,False
7,include,29,0.14029800297577,0.5,1.0,-0.35970199702423,0.35970199702423,0.12938552666321917,0.0016192827617138197,79.90298527372691,False
8,include,1,0.237534948964306,0.5,1.0,-0.262465051035694,0.262465051035694,0.06888790301516946,0.0009472145264446089,72.72682279667075,False
8,include,6,0.362110258515237,0.5,1.0,-0.13788974148476302,0.13788974148476302,0.019013580806734775,0.00026143835349294494,72.72682279667075,False
8,include,7,0.523488901349429,0.4962,354.5,0.027288901349429073,0.027288901349429073,0.2639905265164701,0.0036298921960957013,72.72682279667075,True
8,include,10,0.57842145190409,0.5121,739.2,0.06632145190409,0.06632145190409,3.2513970591870947,0.0447069861456389,72.72682279667075,True
8,include,13,0.492141835335291,0.5,1.0,-0.007858164664709011,0.007858164664709011,6.175075189768128e-05,8.490780914535988e-07,72.72682279667075,False
8,include,14,0.497680143545701,0.4962,354.5,0.0014801435457010292,0.0014801435457010292,0.000776647432679607,1.0678968265270622e-05,72.72682279667075,True
8,include,17,0.769700829715055,0.5121,739.2,0.25760082971505505,0.25760082971505505,49.05197217773883,0.6744687900759541,72.72682279667075,True
8,include,18,0.820906355090945,0.5282,231.2,0.292706355090945,0.292706355090945,19.808524783816818,0.27236890080015436,72.72682279667075,True
8,include,19,0.597881734166882,0.5,1.0,0.09788173416688195,0.09788173416688195,0.009580833883516146,0.00013173728089706585,72.72682279667075,False
8,include,20,0.173820764730026,0.5,1.0,-0.326179235269974,0.326179235269974,0.10639289352130506,0.0014629113362858944,72.72682279667075,False
8,include,23,0.612468364894367,0.5,1.0,0.11246836489436696,0.11246836489436696,0.012649133102012473,0.00017392665615789172,72.72682279667075,False
8,include,29,0.134520168958378,0.5,1.0,-0.36547983104162196,0.36547983104162196,0.13357550689821254,0.001836674582521805,72.72682279667075,False
9,exclude,1,0.280384951352418,0.5,1.0,-0.21961504864758202,0.21961504864758202,0.04823076959247982,0.00047023351241699796,102.56769949162896,False
9,exclude,6,0.722606975126277,0.5,1.0,0.22260697512627703,0.22260697512627703,0.04955386537487092,0.0004831332439011684,102.56769949162896,False
9,exclude,7,0.664442257262865,0.4962,354.5,0.168242257262865,0.168242257262865,10.034284552196489,0.09783084345199178,102.56769949162896,True
9,exclude,10,0.589548432398616,0.5121,739.2,0.07744843239861599,0.07744843239861599,4.43391355619741,0.04322914112507011,102.56769949162896,True
9,exclude,13,0.590231695712736,0.5,1.0,0.09023169571273604,0.09023169571273604,0.008141758911195786,7.937936554636554e-05,102.56769949162896,False
9,exclude,14,0.502300012818316,0.4962,354.5,0.0061000128183160696,0.0061000128183160696,0.013191000437993417,0.00012860774399127474,102.56769949162896,True
9,exclude,17,0.783536561531795,0.5121,739.2,0.27143656153179496,0.27143656153179496,54.46263488724194,0.5309920682357402,102.56769949162896,True
9,exclude,18,0.906237595314663,0.5282,231.2,0.37803759531466297,0.37803759531466297,33.041352306562914,0.32214188745901995,102.56769949162896,True
9,exclude,19,0.713928270926516,0.5,1.0,0.213928270926516,0.213928270926516,0.04576530510160883,0.00044619607662492184,102.56769949162896,False
9,exclude,20,0.179041488778786,0.5,1.0,-0.320958511221214,0.320958511221214,0.10301436592533815,0.0010043548450040614,102.56769949162896,False
9,exclude,23,0.989999998541571,0.5,1.0,0.48999999854157095,0.48999999854157095,0.24009999857073952,0.0023408928908494747,102.56769949162896,False
9,exclude,29,0.204167064855912,0.5,1.0,-0.29583293514408804,0.29583293514408804,0.0875171255159662,0.0008532620498435659,102.56769949162896,False
10,exclude,1,0.38182869770629,0.5,1.0,-0.11817130229370998,0.11817130229370998,0.013964456685791386,0.0001245777857697633,112.09427587354618,False
10,exclude,6,0.793112913993562,0.5,1.0,0.293112913993562,0.293112913993562,0.08591518034979727,0.0007664546622052172,112.09427587354618,False
10,exclude,7,0.65733034379612,0.4962,354.5,0.16113034379612,0.16113034379612,9.203879136762891,0.08210837765833653,112.09427587354618,True
10,exclude,10,0.576159383024191,0.5121,739.2,0.06405938302419101,0.06405938302419101,3.0333844859028565,0.027061011476846728,112.09427587354618,True
10,exclude,13,0.662247356956673,0.5,1.0,0.16224735695667303,0.16224735695667303,0.026324204839426074,0.00023483986701624686,112.09427587354618,False
10,exclude,14,0.509767883510887,0.4962,354.5,0.013567883510887002,0.013567883510887002,0.0652590056210923,0.0005821796439874515,112.09427587354618,True
10,exclude,17,0.804987041285525,0.5121,739.2,0.292887041285525,0.292887041285525,63.41065977004934,0.5656904358040821,112.09427587354618,True
10,exclude,18,0.920664181398801,0.5282,231.2,0.392464181398801,0.392464181398801,35.61130450705436,0.3176906602013073,112.09427587354618,True
10,exclude,19,0.963513486636703,0.5,1.0,0.463513486636703,0.463513486636703,0.21484475229411304,0.0019166433845068049,112.09427587354618,False
10,exclude,20,0.22867488446328,0.5,1.0,-0.27132511553672,0.27132511553672,0.07361731832101447,0.0006567446709238064,112.09427587354618,False
10,exclude,23,0.989999999093969,0.5,1.0,0.48999999909396896,0.48999999909396896,0.2400999991120896,0.0021419470105944302,112.09427587354618,False
10,exclude,29,0.160849507514129,0.5,1.0,-0.33915049248587104,0.33915049248587104,0.11502305655340886,0.0010261278344236475,112.09427587354618,False
11,exclude,1,0.257307709621743,0.5,1.0,-0.24269229037825701,0.24269229037825701,0.058899547809044224,0.0004369348738903181,134.80166342554182,False
11,exclude,6,0.762072933823794,0.5,1.0,0.26207293382379404,0.26207293382379404,0.06868222264301073,0.0005095057501345123,134.80166342554182,False
11,exclude,7,0.660472767271178,0.4962,354.5,0.164272767271178,0.164272767271178,9.566374662726902,0.07096629536779361,134.80166342554182,True
11,exclude,10,0.616633014207114,0.5121,739.2,0.10453301420711403,0.10453301420711403,8.077350062978901,0.059920255119407,134.80166342554182,True
11,exclude,13,0.56157071180235,0.5,1.0,0.061570711802349964,0.061570711802349964,0.003790952551848037,2.8122446381694564e-05,134.80166342554182,False
11,exclude,14,0.500879902501402,0.4962,354.5,0.0046799025014020446,0.0046799025014020446,0.007764077291322021,5.7596301811294315e-05,134.80166342554182,True
11,exclude,17,0.839694040334373,0.5121,739.2,0.327594040334373,0.327594040334373,79.32935861011305,0.588489463662523,134.80166342554182,True
11,exclude,18,0.929041904610743,0.5282,231.2,0.400841904610743,0.400841904610743,37.147882552142995,0.27557436316549433,134.80166342554182,True
11,exclude,19,0.989999986999543,0.5,1.0,0.48999998699954295,0.48999998699954295,0.24009998725955226,0.0017811351963929758,134.80166342554182,False
11,exclude,20,0.266611307887724,0.5,1.0,-0.23338869211227597,0.23338869211227597,0.05447028160587875,0.00040407722146519067,134.80166342554182,False
11,exclude,23,0.989999998440776,0.5,1.0,0.489999998440776,0.489999998440776,0.2400999984719605,0.001781135279570052,134.80166342554182,False
11,exclude,29,0.416991145367763,0.5,1.0,-0.083008854632237,0.083008854632237,0.006890469947355855,5.111561513602412e-05,134.80166342554182,False
12,exclude,1,0.306547602269591,0.5,1.0,-0.193452397730409,0.193452397730409,0.03742383018764436,0.0002591721663782276,144.3975667241567,False
12,exclude,6,0.915341462222814,0.5,1.0,0.415341462222814,0.415341462222814,0.1725085302413852,0.0011946775430844276,144.3975667241567,False
12,exclude,7,0.659695411471645,0.4962,354.5,0.16349541147164504,0.16349541147164504,9.476050723374152,0.06562472580633089,144.3975667241567,True
12,exclude,10,0.611117193043008,0.5121,739.2,0.09901719304300804,0.09901719304300804,7.247415819791585,0.05019070600847697,144.3975667241567,True
12,exclude,13,0.82004825104505,0.5,1.0,0.32004825104504997,0.32004825104504997,0.10243088299699533,0.0007093670989115038,144.3975667241567,False
12,exclude,14,0.50146100858546,0.4962,354.5,0.005261008585460081,0.005261008585460081,0.009811925918712919,6.795077051025855e-05,144.3975667241567,True
12,exclude,17,0.857307582187031,0.5121,739.2,0.34520758218703096,0.34520758218703096,88.08918873172811,0.6100462128977927,144.3975667241567,True
12,exclude,18,0.937617819132526,0.5282,231.2,0.40941781913252595,0.40941781913252595,38.754426184091635,0.26838697537143674,144.3975667241567,True
12,exclude,19,0.989999996063856,0.5,1.0,0.489999996063856,0.489999996063856,0.24009999614257893,0.0016627703748030812,144.3975667241567,False
12,exclude,20,0.367741479715846,0.5,1.0,-0.13225852028415402,0.13225852028415402,0.01749231618775398,0.0001211399650602813,144.3975667241567,False
12,exclude,23,0.989999998565001,0.5,1.0,0.489999998565001,0.489999998565001,0.24009999859370096,0.0016627703917778964,144.3975667241567,False
12,exclude,29,0.39695736366713,0.5,1.0,-0.10304263633286997,0.10304263633286997,0.010617784902428096,7.353160543703134e-05,144.3975667241567,False
14,include,1,0.207964374796058,0.5,1.0,-0.292035625203942,0.292035625203942,0.08528480638825728,0.002055497495417468,41.491077745602446,False
14,include,6,0.28914531155512,0.5,1.0,-0.21085468844487998,0.21085468844487998,0.0444596996391874,0.001071548440167949,41.491077745602446,False
14,include,7,0.496214962497131,0.4962,354.5,1.4962497131010277e-05,1.4962497131010277e-05,7.936415558020148e-08,1.9128005318833425e-09,41.491077745602446,True
14,include,10,0.550407792534292,0.5121,739.2,0.03830779253429195,0.03830779253429195,1.0847663673741819,0.02614456953914999,41.491077745602446,True
14,include,13,0.462142177520856,0.5,1.0,-0.03785782247914399,0.03785782247914399,0.00143321472286238,3.4542721007392566e-05,41.491077745602446,False
14,include,14,0.49570807477771,0.4962,354.5,-0.0004919252222899684,0.0004919252222899684,8.578560542322485e-05,2.0675675370307077e-06,41.491077745602446,True
14,include,17,0.714136869051701,0.5121,739.2,0.20203686905170104,0.20203686905170104,30.173328260433532,0.7272244998174708,41.491077745602446,True
14,include,18,0.729939191814359,0.5282,231.2,0.20173919181435895,0.20173919181435895,9.409539790016158,0.22678465591348626,41.491077745602446,True
14,include,19,0.989999457228989,0.5,1.0,0.48999945722898897,0.48999945722898897,0.24009946808470378,0.00578677347348856,41.491077745602446,False
14,include,20,0.230334752003033,0.5,1.0,-0.269665247996967,0.269665247996967,0.07271934597726572,0.0017526502064645233,41.491077745602446,False
14,include,23,0.9899999984031,0.5,1.0,0.48999999840310005,0.48999999840310005,0.24009999843503804,0.0057867862557628,41.491077745602446,False
14,include,29,0.126823192626223,0.5,1.0,-0.373176807373777,0.373176807373777,0.13926092956168507,0.0033564066572468114,41.491077745602446,False
15,exclude,1,0.214991921471934,0.5,1.0,-0.285008078528066,0.285008078528066,0.08122960482626022,0.0021641674217909497,37.533882087107166,False
15,exclude,6,0.520590399968706,0.5,1.0,0.02059039996870604,0.02059039996870604,0.00042396457087128973,1.1295516138921344e-05,37.533882087107166,False
15,exclude,7,0.656823503198417,0.4962,354.5,0.160623503198417,0.160623503198417,9.14606801691495,0.2436749813325761,37.533882087107166,True
15,exclude,10,0.530951489770925,0.5121,739.2,0.01885148977092499,0.01885148977092499,0.26269591033836764,0.0069989006127507206,37.533882087107166,True
15,exclude,13,0.452486073351209,0.5,1.0,-0.047513926648791005,0.047513926648791005,0.002257573225586692,6.014760797583911e-05,37.533882087107166,False
15,exclude,14,0.503784509596559,0.4962,354.5,0.007584509596558986,0.007584509596558986,0.020392536573294703,0.0005433100825000862,37.533882087107166,True
15,exclude,17,0.673309918350335,0.5121,739.2,0.16120991835033505,0.16120991835033505,19.210801042926434,0.5118255819726496,37.533882087107166,True
15,exclude,18,0.717226019237405,0.5282,231.2,0.18902601923740503,0.18902601923740503,8.260969271348646,0.2200936543727854,37.533882087107166,True
15,exclude,19,0.484447432329499,0.5,1.0,-0.015552567670501005,0.015552567670501005,0.00024188236114551306,6.444373661753451e-06,37.533882087107166,False
15,exclude,20,0.104089053337305,0.5,1.0,-0.395910946662695,0.395910946662695,0.1567454776873513,0.0041761061998218715,37.533882087107166,False
15,exclude,23,0.989999998532615,0.5,1.0,0.489999998532615,0.489999998532615,0.2400999985619627,0.006396886898209677,37.533882087107166,False
15,exclude,29,0.110183623006562,0.5,1.0,-0.389816376993438,0.389816376993438,0.1519568077722902,0.004048523609138932,37.533882087107166,False
18,exclude,1,0.234120424123685,0.5,1.0,-0.265879575876315,0.265879575876315,0.07069194886816914,0.0009057194014015283,78.05060679806462,False
18,exclude,6,0.622882401597758,0.5,1.0,0.12288240159775798,0.12288240159775798,0.015100084622432675,0.0001934653072140767,78.05060679806462,False
18,exclude,7,0.65644805337692,0.4962,354.5,0.16024805337692005,0.16024805337692005,9.103360987632191,0.11663408346311438,78.05060679806462,True
18,exclude,10,0.570964304981647,0.5121,739.2,0.058864304981646964,0.058864304981646964,2.5613327315987595,0.03281630773512797,78.05060679806462,True
18,exclude,13,0.501087266992865,0.5,1.0,0.001087266992864988,0.001087266992864988,1.182149513773674e-06,1.5145936236372566e-08,78.05060679806462,False
18,exclude,14,0.500191864100091,0.4962,354.5,0.003991864100091003,0.003991864100091003,0.0056489500532295525,7.237547899973056e-05,78.05060679806462,True
18,exclude,17,0.742632468631247,0.5121,739.2,0.230532468631247,0.230532468631247,39.28494595370592,0.5033265923908237,78.05060679806462,True
18,exclude,18,0.866911091481792,0.5282,231.2,0.338711091481792,0.338711091481792,26.524467047532326,0.33983678200167483,78.05060679806462,True
18,exclude,19,0.575904312391271,0.5,1.0,0.07590431239127104,0.07590431239127104,0.0057614646395916635,7.381703840558133e-05,78.05060679806462,False
18,exclude,20,0.136874776970432,0.5,1.0,-0.363125223029568,0.363125223029568,0.1318599276002735,0.0016894157907244248,78.05060679806462,False
18,exclude,23,0.989999998391089,0.5,1.0,0.489999998391089,0.489999998391089,0.2400999984232672,0.0030762092477315734,78.05060679806462,False
18,exclude,29,0.172377471411152,0.5,1.0,-0.327622528588848,0.327622528588848,0.10733652123895052,0.0013752169988460882,78.05060679806462,False
19,exclude,1,0.309598950494367,0.5,1.0,-0.19040104950563302,0.19040104950563302,0.03625255965284652,0.0002553470135548424,141.9736974721278,False
19,exclude,6,0.907796002199291,0.5,1.0,0.407796002199291,0.407796002199291,0.16629757940972417,0.001171326677903642,141.9736974721278,False
19,exclude,7,0.667206561041306,0.4962,354.5,0.17100656104130607,0.17100656104130607,10.366729969347162,0.07301866580873088,141.9736974721278,True
19,exclude,10,0.613952563200613,0.5121,739.2,0.10185256320061298,0.10185256320061298,7.668419870891371,0.05401296160788396,141.9736974721278,True
19,exclude,13,0.728767171324022,0.5,1.0,0.22876717132402202,0.22876717132402202,0.05233441867559444,0.000368620523430889,141.9736974721278,False
19,exclude,14,0.501262757950184,0.4962,354.5,0.005062757950184071,0.005062757950184071,0.009086373153032892,6.400039806540027e-05,141.9736974721278,True
19,exclude,17,0.847600801929346,0.5121,739.2,0.33550080192934595,0.33550080192934595,83.20493455999714,0.5860587985061944,141.9736974721278,True
19,exclude,18,0.943989826097285,0.5282,231.2,0.415789826097285,0.415789826097285,39.97012869716562,0.28153192745446765,141.9736974721278,True
19,exclude,19,0.989999995260158,0.5,1.0,0.489999995260158,0.489999995260158,0.24009999535495488,0.0016911582893873083,141.9736974721278,False
19,exclude,20,0.374844337363533,0.5,1.0,-0.125155662636467,0.125155662636467,0.01566393988997314,0.0001103298721444391,141.9736974721278,False
19,exclude,23,0.989999998434498,0.5,1.0,0.48999999843449804,0.48999999843449804,0.2400999984658081,0.001691158311298784,141.9736974721278,False
19,exclude,29,0.439588824505935,0.5,1.0,-0.060411175494064995,0.060411175494064995,0.003649510124574719,2.5705536937862653e-05,141.9736974721278,False
21,exclude,1,0.338770494739149,0.5,1.0,-0.161229505260851,0.161229505260851,0.02599495336665878,0.00020407197013477027,127.38130253503981,False
21,exclude,6,0.855820530977465,0.5,1.0,0.355820530977465,0.355820530977465,0.12660825026508515,0.0009939311951238526,127.38130253503981,False
21,exclude,7,0.658321778566315,0.4962,354.5,0.16212177856631504,0.16212177856631504,9.317490499811624,0.0731464533207186,127.38130253503981,True
21,exclude,10,0.612244438304557,0.5121,739.2,0.10014443830455699,0.10014443830455699,7.413369180449396,0.058198252278117035,127.38130253503981,True
21,exclude,13,0.73879000821851,0.5,1.0,0.23879000821851004,0.23879000821851004,0.05702066802499609,0.00044763765866902603,127.38130253503981,False
21,exclude,14,0.506731978633746,0.4962,354.5,0.010531978633745998,0.010531978633745998,0.03932205246232634,0.0003086956380549626,127.38130253503981,True
21,exclude,17,0.824819443819156,0.5121,739.2,0.31271944381915595,0.31271944381915595,72.28891864106201,0.5675002312146785,127.38130253503981,True
21,exclude,18,0.931104809491444,0.5282,231.2,0.402904809491444,0.402904809491444,37.531224410221064,0.2946368396562521,127.38130253503981,True
21,exclude,19,0.989987795235996,0.5,1.0,0.489987795235996,0.489987795235996,0.24008803948023236,0.0018847981195214219,127.38130253503981,False
21,exclude,20,0.237493632042698,0.5,1.0,-0.262506367957302,0.262506367957302,0.06890959321813442,0.0005409710204461043,127.38130253503981,False
21,exclude,23,0.989999998411071,0.5,1.0,0.489999998411071,0.489999998411071,0.24009999844284957,0.0018848920027081943,127.38130253503981,False
21,exclude,29,0.32039975435587,0.5,1.0,-0.17960024564413002,0.17960024564413002,0.03225624823543184,0.00025322592557537127,127.38130253503981,False
22,include,1,0.280853320723126,0.5,1.0,-0.21914667927687398,0.21914667927687398,0.04802526703808107,0.00047241659970484034,101.65872043464735,False
22,include,6,0.441843130319067,0.5,1.0,-0.05815686968093298,0.05815686968093298,0.003382221491085021,3.3270352770762314e-05,101.65872043464735,False
22,include,7,0.525076122250134,0.4962,354.5,0.02887612225013403,0.02887612225013403,0.295592889634561,0.0029076983102948534,101.65872043464735,True
22,include,10,0.594323564243606,0.5121,739.2,0.082223564243606,0.082223564243606,4.99752017090904,0.049159778418829916,101.65872043464735,True
22,include,13,0.799470552754527,0.5,1.0,0.29947055275452705,0.29947055275452705,0.08968261196710198,0.0008821930040399793,101.65872043464735,False
22,include,14,0.501754440668524,0.4962,354.5,0.005554440668524063,0.005554440668524063,0.010936967049184607,0.00010758513389134757,101.65872043464735,True
